id,MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,MedHouseVal
1683,4.0484,52.0,4.259933774834437,1.0794701986754969,1543.0,2.293269230769231,37.73,-122.43,3.357
1684,1.4719,15.0,4.8281750266808965,1.104089219330855,1550.0,2.424962852897474,34.15,-117.27,1.074
1685,2.4367,25.0,3.909814323607427,1.0672853828306264,2199.0,3.4604154969118475,34.09,-118.06,1.875
1686,4.4357,31.0,5.674285714285714,1.082857142857143,1669.0,3.091428571428572,33.76,-117.92,1.633
1687,1.6424,36.0,2.500408830744072,0.9919571045576407,1998.0,4.57010845983354,34.05,-118.3,1.205
1688,2.6033,52.0,2.1467391304347827,1.0869565217391304,811.0,2.602836879432624,34.09,-118.23,1.938
1689,2.707,23.0,4.646532951289398,1.0756143667296787,3134.0,2.640220619431481,32.75,-116.87,1.457
1690,2.0094,26.0,4.626865671641791,1.2537313432835822,890.0,2.253731343283582,38.02,-121.89,0.998
1691,11.4233,34.0,8.78061224489796,0.994535519125683,759.0,2.7990543735224587,37.37,-122.12,5.00001
1692,4.5625,52.0,6.246875,1.0741573033707863,1509.0,2.913730255164034,34.01,-118.34,3.373
1693,2.3844,21.0,3.023456790123457,1.1042345276872965,1413.0,1.710097719869707,32.65,-117.07,1.49
1694,6.5778,26.0,7.121495327102804,0.9532710280373832,1063.0,3.086242299794661,37.31,-121.98,3.327
1695,3.0486,34.0,4.287878787878788,1.0545454545454545,2232.0,3.1272727272727274,32.72,-117.08,1.41
1696,2.5186,26.0,5.11395101171459,1.1035258358662614,1349.0,2.6,37.06,-120.87,0.984
1697,3.9024,39.0,5.004962779156328,0.948301329394387,1614.0,3.0757097791798107,33.87,-118.37,2.495
1698,6.1104,12.0,7.34188034188034,1.0617261904761908,918.0,2.7534246575342465,32.83,-117.03,3.536
1699,1.2745,13.0,4.771812080536913,1.131687242798354,1799.0,2.515513126491644,36.85,-119.78,0.975
1700,1.4867,8.0,5.840938722294655,1.1778929188255614,2229.0,2.6652221018418203,37.98,-122.34,0.886
1701,2.5385,23.0,3.657794676806084,1.0299785867237683,2555.0,3.38395415472779,33.89,-118.21,1.188
1702,3.8162,29.0,4.332613390928726,1.0233644859813085,1304.0,3.722448979591836,34.05,-117.67,1.297
1703,2.3594,35.0,5.907978723404255,1.1724137931034482,672.0,3.316455696202532,36.7,-119.57,0.938
1704,4.1303,52.0,4.738255033557047,1.03862660944206,783.0,1.851380042462845,34.08,-118.39,4.847
1705,5.8007,25.0,6.240208877284595,1.12707182320442,983.0,3.2278481012658227,37.26,-121.92,2.655
1706,1.3569,26.0,4.6997885835095135,1.0841121495327102,1504.0,2.038555691554468,38.6,-121.42,1.112
1707,5.2319,19.0,5.0398550724637685,1.0299528301886791,665.0,2.289855072463768,33.66,-117.61,1.591
1708,3.2083,52.0,5.283950617283951,1.0394736842105263,1132.0,2.7372549019607844,37.79,-122.49,3.622
1709,3.5,52.0,4.783549783549783,1.0462962962962965,1031.0,2.361842105263158,37.75,-122.43,3.539
1710,3.7614,17.0,5.102564102564102,0.9564102564102565,601.0,2.5641025641025643,38.66,-121.33,1.408
1711,2.1354,23.0,3.83547557819905,1.1199294532627866,1486.0,3.776349614395887,34.17,-118.14,1.707
1712,3.8235,26.0,5.06280193236715,1.148148148148148,2088.0,2.419753086419753,33.94,-117.94,2.187
1713,4.9342,26.0,6.213872832369942,1.0198487712665407,2946.0,3.270029673590504,37.53,-122.04,1.727
1714,8.3252,13.0,7.124615384615385,0.9734513274336284,846.0,3.204314720812183,34.25,-118.88,3.854
1715,2.9575,34.0,4.566724436741768,1.035264483627204,1034.0,2.403022670025189,37.76,-122.4,2.574
1716,5.7396,50.0,5.322115384615385,0.9884615384615384,1309.0,2.4035714285714285,34.32,-118.32,4.147
1717,2.7198,45.0,4.749107142857143,1.065625,1575.0,3.650224215246637,34.04,-118.2,1.294
1718,2.6065,6.0,4.902255639097745,1.0391705069124424,863.0,3.380670611439842,35.41,-118.98,0.71
1719,6.4559,23.0,7.312138728323699,1.06265664160401,1562.0,3.58949095607235,34.14,-118.05,4.244
1720,3.3125,28.0,4.944606413994169,1.0145772594752187,1481.0,3.359375,37.96,-122.35,1.087
1721,3.6186,17.0,5.583638583638583,1.0,1396.0,4.960975609756097,33.21,-117.25,1.587
1722,3.9732,14.0,4.802059496567506,1.0,2195.0,2.5205949656750573,34.23,-118.58,1.781
1723,1.6645,16.0,4.548223350253807,1.0,943.0,3.0866141732283463,37.86,-120.4,0.758
1724,3.5427,16.0,4.074979200408878,1.1564844587352625,1143.0,1.7217335058214691,34.15,-118.4,3.944
1725,2.0871,48.0,4.078431372549019,1.1111111111111112,1040.0,4.666666666666667,37.97,-121.22,1.625
1726,2.4663,24.0,2.8328530259366,1.0386847195357831,977.0,3.0061349693251533,34.07,-118.28,2.802
1727,2.4387,13.0,3.956584659913169,1.0419161676646709,2111.0,2.814385150326792,34.15,-118.26,2.242
1728,2.1736,23.0,5.539050131926265,1.0501138952164009,3062.0,4.2514450867052025,33.96,-118.25,1.094
1729,4.8333,37.0,5.5,1.037567084078712,667.0,2.3577981651376145,34.12,-118.15,3.528
1730,6.4592,38.0,6.75,1.0315789473684212,627.0,2.726973684210526,34.11,-118.3,4.0
1731,4.7222,5.0,5.874251497005988,1.053582179409994,2363.0,2.3638443935926774,34.4,-118.91,2.082
1732,5.3099,17.0,5.848017621145375,0.9647577092511012,1693.0,2.759911894273128,34.44,-119.8,1.854
1733,5.6235,25.0,5.744974874371859,0.965435041716329,959.0,3.240143369175627,34.09,-117.63,1.783
1734,6.8643,36.0,5.845470692717584,1.0384615384615383,1136.0,2.6666666666666665,33.75,-118.32,4.208
1735,3.4861,42.0,5.036511156186613,1.085865257595773,1412.0,2.8330708661417323,37.99,-122.11,2.064
1736,3.4261,23.0,4.510532837655017,1.054766734279919,1770.0,2.2738336713995944,37.52,-122.3,3.328
1737,3.5221,26.0,4.896373056994818,1.0340715502555369,1826.0,2.381737789278415,32.79,-117.05,1.442
1738,6.148,7.0,7.133587786259542,1.176938369781312,772.0,3.18097476744868,34.66,-117.34,2.042
1739,4.8497,4.0,5.739922694643843,1.1113744075829384,4576.0,2.5349500713266764,34.04,-117.56,2.42
1740,2.4695,19.0,4.508637236084453,1.1335403726708075,1143.0,2.5533428165007117,33.88,-118.37,3.038
1741,2.6146,41.0,4.473972602739726,1.1047008547008548,1428.0,2.012328767123288,39.76,-121.61,1.853
1742,1.972,24.0,4.790836653386454,1.1474103585657371,1608.0,3.47539267015706,33.82,-116.38,0.813
1743,6.3516,28.0,6.729372937293729,1.0024630541871922,1259.0,3.027918781725888,37.91,-122.31,2.445
1744,5.2015,36.0,6.626190476190476,1.0,531.0,2.5922619047619047,37.38,-122.08,5.00001
1745,3.2292,14.0,6.494949494949495,1.1717171717171715,669.0,2.8228228228228227,39.2,-120.99,1.708
1746,3.1719,37.0,5.20446096654275,1.0034904013961603,875.0,2.8169164882226982,37.73,-122.38,1.985
1747,3.9812,19.0,3.921158487530169,1.0938436482083886,1800.0,1.811926605504587,37.79,-122.44,3.808
1748,1.9236,11.0,3.632780172413793,1.0553097345132745,1876.0,1.6327433628318584,38.0,-122.55,0.975
1749,2.0976,36.0,5.236180904522613,1.102880658436214,2071.0,3.4728370221327967,34.0,-117.46,0.695
1750,4.5828,27.0,4.953068592057762,0.9796954314720812,1493.0,3.0570117955439056,33.76,-117.93,1.934
1751,4.6957,13.0,5.876168224299065,1.1712328767123288,3163.0,3.004849397879698,37.25,-121.88,2.905
1752,3.5109,14.0,3.305128205128205,1.1025641025641026,782.0,1.8658536585365852,32.78,-117.75,3.141
1753,3.8117,25.0,5.6688311688311686,1.0875912408759123,769.0,2.8065693430656933,33.87,-118.33,1.665
1754,3.2589,29.0,4.722222222222222,1.095959595959596,1322.0,2.762423924239244,37.97,-122.33,1.319
1755,4.2813,21.0,4.925867507886435,1.0491620111731843,1027.0,2.8608247422680413,34.16,-118.25,1.821
1756,6.4967,33.0,6.83244604316546,1.03951367781155,649.0,2.784885450758703,32.82,-117.23,5.00001
1757,3.6417,14.0,4.735235567867078,1.1059730250481696,1693.0,2.383954154727794,37.8,-122.41,2.75
1758,3.5388,23.0,3.490415335463259,1.0621669626998225,4992.0,2.2370572207084467,33.82,-118.3,2.547
1759,5.5875,18.0,6.654986522911051,1.14647577092511,940.0,3.405684754521964,34.28,-118.47,2.368
1760,1.8185,46.0,4.104602510460251,1.099337748344371,589.0,4.013100436681277,33.97,-118.28,1.057
1761,1.9485,26.0,4.938356164383562,0.9726027397260274,859.0,3.110958904109589,38.5,-121.45,0.844
1762,4.6908,36.0,6.001727115716753,1.0566706021251475,1066.0,2.853494623655914,34.16,-118.42,2.799
1763,3.3869,45.0,4.056049822064057,1.062953995157385,1381.0,3.888812628689087,33.88,-118.13,1.806
1764,3.5333,38.0,5.491434426229508,1.120792079207921,1588.0,2.4914364640883977,38.46,-122.66,1.586
1765,2.1806,29.0,5.150485436893204,1.0662576687116565,1244.0,4.221729490022173,36.54,-119.12,0.833
1766,5.0997,52.0,5.908108108108108,1.0046296296296295,893.0,2.819932432432432,37.78,-122.49,3.483
1767,5.6058,20.0,5.394944707740916,0.9515418502202644,1432.0,3.844106463878327,33.81,-118.06,1.923
1768,5.0917,22.0,5.438967136150235,1.0559006211180124,1382.0,2.793570219966159,37.41,-121.96,2.362
1769,1.375,17.0,3.905683192261185,1.1075794621026895,1535.0,2.0678336980306344,34.06,-117.34,0.688
1770,3.8182,18.0,5.328918322295806,1.1258278145695364,918.0,3.1717557251908395,32.78,-117.11,1.611
1771,2.6266,23.0,4.3313953488372094,1.0977011494252873,1367.0,2.079710144927536,32.76,-117.12,1.386
1772,3.6354,33.0,5.133738601823708,1.0199680511182108,1413.0,4.483476132190942,33.94,-118.05,1.728
1773,7.0175,22.0,6.037878787878788,1.0340909090909092,6578.0,3.227027027027027,34.01,-117.81,2.81
1774,5.2539,47.0,5.924083769633508,1.1465968586387434,1004.0,2.553948832035595,34.05,-118.39,3.5
1775,2.5477,7.0,4.096676737160121,1.074211502782931,1501.0,2.486526946107785,35.11,-119.46,0.78
1776,3.4485,13.0,6.566298342541437,1.0,1588.0,2.99438202247191,38.73,-120.84,1.906
1777,2.9386,25.0,5.46095717884131,1.0623556581986142,1640.0,1.9838969404186797,38.6,-121.33,1.125
1778,3.5357,47.0,4.121468926553672,1.0612431444683377,1453.0,2.1750358680057387,37.79,-122.15,1.997
1779,2.6734,25.0,3.782837127845308,1.1164383561643836,4634.0,2.667953667953668,32.8,-117.14,0.988
1780,3.0673,22.0,5.327327327327327,1.045045045045045,1452.0,3.531081081081081,34.4,-118.98,2.172
1781,0.75,43.0,3.1818181818181817,1.027027027027027,999.0,4.863636363636363,33.99,-118.25,0.912
1782,3.3715,9.0,4.140939597315437,1.059684314448023,5006.0,2.1863699582753826,33.23,-117.24,1.612
1783,3.0714,37.0,3.935483870967742,1.009640287769784,620.0,2.411764705882353,33.79,-118.19,1.5
1784,2.34,17.0,5.302134646962233,1.034802784222738,1302.0,2.6385737439222043,40.36,-120.6,0.993
1785,3.0398,18.0,4.372964169381108,1.0466830466830468,1151.0,5.176470588235294,33.75,-117.9,1.179
1786,1.7388,42.0,3.4476386036960984,1.028423772609819,2250.0,2.701711276254876,34.02,-118.36,1.113
1787,3.3006,12.0,4.826086956521739,1.0287206266318538,1432.0,2.328173374613003,33.72,-117.91,1.876
1788,4.6437,25.0,5.164835164835165,1.0616883116883118,3388.0,3.932806324110672,33.16,-117.05,1.78
1789,2.6607,15.0,4.987911547911548,0.8987012987012987,1083.0,1.9948051948051948,38.03,-121.31,0.811
1790,4.7708,39.0,4.958490566037736,0.9177215189873418,730.0,2.512280701754386,37.66,-122.41,2.452
1791,3.2689,22.0,4.771812080536913,1.0648801128349787,2278.0,3.208904109589041,34.43,-118.43,2.222
1792,3.5385,35.0,4.804926764314248,1.089820359281437,690.0,2.359922178988327,37.68,-122.46,2.788
1793,2.2262,25.0,5.52781506334644,1.03485254691689,3445.0,2.548387096774193,39.14,-121.62,0.956
1794,5.5266,23.0,5.163755458515284,0.9976133651551312,1183.0,2.3487031700288186,33.75,-118.31,4.176
1795,3.4545,13.0,7.424242424242424,1.393939393939394,81.0,3.1515151515151514,33.67,-116.15,2.75
1796,4.6161,46.0,5.275747508305648,1.1266968325791855,683.0,2.0,34.16,-118.11,3.453
1797,2.75,25.0,3.74852767961165,1.1207962962962963,1793.0,2.437037037037037,37.81,-122.55,4.25
1798,5.7942,5.0,5.5,1.125,1291.0,2.0,33.7,-117.95,2.428
1799,6.5547,25.0,7.20289855072463,1.0507246376811594,2048.0,3.0869565217391304,37.74,-122.54,2.869
1800,9.7956,26.0,7.92225201072386,0.8578199052132701,1060.0,2.5163120567375885,33.67,-117.95,5.00001
1801,2.0651,29.0,4.04,1.068,1560.0,3.061333333333333,33.76,-117.86,1.17
1802,6.0352,25.0,5.436781609195802,0.9839080459770116,863.0,5.724137931034483,34.0,-117.68,2.625
1803,3.7273,11.0,4.79261363636363,1.034920634920635,1367.0,2.888888888888889,34.2,-118.56,2.89
1804,2.2396,37.0,3.993924665856622,0.9515418502202644,1640.0,2.6813880126182967,33.78,-118.2,1.125
1805,3.1635,17.0,5.452768729641694,1.0881057268722467,954.0,2.66046511627907,37.7,-122.17,0.87
1806,5.3168,16.0,4.833333333333333,1.0555555555555556,1272.0,1.6388888888888888,33.68,-117.78,3.288
1807,4.5658,7.0,5.203883495145631,0.982200647249191,1367.0,2.0789473684210527,35.12,-117.66,1.142
1808,2.3798,19.0,2.9365079365079363,1.0654761904761905,2889.0,3.803680981595092,33.97,-118.18,1.75
1809,6.0959,22.0,6.103633916554509,0.9826989619377162,1461.0,3.3108808290155443,33.95,-117.97,2.643
1810,2.2545,21.0,3.773960216998192,1.074211502782931,1546.0,1.98211829436052,34.02,-118.48,1.896
1811,3.6141,35.0,5.486666666666666,1.0466666666666666,1639.0,2.68,32.8,-117.22,1.819
1812,6.6497,28.0,7.253731343283582,1.1492537313432836,2759.0,2.611940298507463,34.15,-118.4,3.988
1813,2.225,52.0,4.960164835164835,1.030549898167006,573.0,2.03021978021978,37.77,-122.43,0.72
1814,7.8118,6.0,6.586469534050179,1.0996978851963746,7194.0,2.590778097982709,37.77,-122.06,3.968
1815,5.3168,16.0,6.751851851851852,1.0782208588957056,1293.0,3.3198992443324937,32.84,-116.75,1.813
1816,3.5703,22.0,4.959349593495935,1.154981549815498,1654.0,2.5040650406504064,38.25,-122.62,1.299
1817,5.2639,24.0,5.617543859649123,1.0366459627329192,2537.0,2.98019801980198,34.25,-118.54,2.162
1818,3.8108,16.0,5.351112956810249,0.9572953736654805,1606.0,2.542234332425068,32.74,-116.99,1.956
1819,5.7097,18.0,6.512087912087912,1.0280701754385966,1582.0,3.1473214285714284,33.64,-117.72,2.657
1820,2.9293,16.0,5.322649572649572,1.0384615384615383,3129.0,3.180737217598098,38.7,-121.32,1.018
1821,4.975,13.0,5.70873786407767,1.0095367875450747,1084.0,2.7787610619469025,32.73,-117.05,1.239
1822,5.7907,36.0,5.677644710578842,0.9900199600798404,1593.0,3.744510978043912,33.87,-118.1,2.276
1823,2.4444,23.0,4.958156028368795,1.1136712749615976,2000.0,2.044326241134752,38.04,-121.32,0.958
1824,6.3144,26.0,7.1695652173913045,1.0069565217391303,700.0,2.5721739130434784,32.77,-116.91,5.00001
1825,3.5795,15.0,5.062350119904095,1.0817275747508306,1073.0,2.6733668341708543,38.49,-121.42,0.675
1826,3.7177,34.0,3.33125,0.98046875,1425.0,2.67578125,33.83,-117.93,1.875
1827,3.6161,12.0,4.926421404682274,1.0907617504051863,1532.0,2.674176776429809,37.53,-121.96,2.256
1828,1.275,44.0,3.690566037735849,1.0943396226415094,912.0,2.212264150943396,37.96,-121.33,0.652
1829,3.9265,31.0,5.12883435582822,1.0,1097.0,2.489626556016597,37.48,-122.21,2.136
1830,2.5125,28.0,3.746775244299674,1.100263852242744,1463.0,2.6338028169014085,34.15,-118.26,2.179
1831,3.7986,18.0,5.021459227467811,1.079696394686907,2571.0,3.187239944521498,33.9,-117.89,1.655
1832,3.2368,46.0,4.984025559105431,1.1254355400696865,1753.0,3.09908256880734,33.79,-118.27,1.614
1833,3.4187,23.0,3.0548712206047037,1.0716981132075472,1532.0,1.8226779252110976,34.17,-118.41,3.289
1834,2.2324,21.0,3.2546201232032854,1.0956618464961068,1562.0,2.293135435992581,34.14,-118.23,1.45
1835,5.5105,13.0,5.676537585421412,1.0964467005076142,2518.0,2.6807387862796834,33.72,-118.0,3.212
1836,4.1742,23.0,5.728187919463092,1.07611548556435,3570.0,2.7758186397984885,38.53,-122.7,2.364
1837,4.5714,13.0,5.804560260586319,1.0723888314374357,1898.0,3.9954859611231184,37.45,-121.04,1.783
1838,2.3043,52.0,4.491735537190083,1.0,1753.0,3.7821691176470575,34.14,-118.28,2.456
1839,6.9612,15.0,6.353932584269663,1.1348314606741574,600.0,2.160919540229885,37.83,-122.14,3.988
1840,3.6815,5.0,5.666666666666667,1.0576131687242798,5145.0,3.246017699115044,33.92,-117.44,1.725
1841,3.7361,11.0,5.069182389937107,1.0320404721753795,1488.0,2.27013251783894,38.68,-121.33,2.62
1842,3.5072,19.0,5.372469635627531,1.0743405275779376,3004.0,2.080515297906602,38.9,-121.08,1.9
1843,2.5284,47.0,3.0175,1.0375,759.0,2.1625,38.57,-121.49,1.938
1844,7.5259,34.0,7.161716171617162,1.0396039603960396,928.0,2.779362578362578,37.51,-122.27,3.992
1845,5.756,22.0,6.651162790697675,1.0930232558139534,1778.0,2.8488372093023258,34.1,-117.82,3.384
1846,2.4886,17.0,5.276951672862453,1.13903743315508,555.0,2.817258883248731,38.61,-121.29,1.154
1847,4.63,30.0,5.627002288329519,1.002288329519451,970.0,3.316753926701571,33.81,-118.1,2.494
1848,5.5875,15.0,5.73492286115007,1.048843195548883,2572.0,3.4276827371561924,37.64,-122.08,2.28
1849,4.0878,9.0,5.817004048582996,1.0687830687830688,5804.0,3.094059405940594,38.92,-121.07,1.464
1850,1.2344,17.0,5.18287037037037,1.0324074074074074,1698.0,4.24537037037037,37.49,-120.86,0.615
1851,2.5363,17.0,6.094076655052265,1.0301507537688444,683.0,2.9321608040201004,40.45,-124.3,0.926
1852,3.425,11.0,5.578313253012048,1.0900473933649288,3310.0,3.267303102625169,33.72,-117.76,2.601
1853,3.9722,12.0,5.288043478260869,1.1207430340557276,1540.0,1.8543689320388348,34.05,-117.15,1.775
1854,1.9362,23.0,5.854783207157605,1.117782426470025,1447.0,3.002724795640327,34.02,-117.74,1.43
1855,1.7204,14.0,3.804276315789474,1.10896309314587,7596.0,2.038614423622941,38.68,-121.29,1.149
1856,3.6417,16.0,5.439899833055092,1.040671400903809,1091.0,2.641608391608392,38.48,-122.67,1.261
1857,1.3792,35.0,4.87603305785124,1.1294117647058823,714.0,3.693548387096774,34.0,-118.28,1.013
1858,1.9886,17.0,5.5046728971962615,1.0,1296.0,5.25886524822695,37.34,-120.35,1.286
1859,4.6978,26.0,5.498201438848921,1.1155378486055776,1446.0,2.2453567937438903,33.68,-117.78,2.185
1860,3.1392,15.0,5.058405682715075,1.0757695343330702,3068.0,2.6511444356748224,38.02,-121.82,1.45
1861,4.7283,35.0,5.922981366459627,1.0291479820627802,518.0,2.5739910313901344,34.01,-118.42,3.337
1862,4.875,13.0,5.412935323383085,1.04251012145749,943.0,2.6322314049586777,37.73,-121.37,1.833
1863,5.0016,20.0,6.162629757785467,1.077669902912621,965.0,3.170818505338078,37.98,-122.1,2.464
1864,3.125,25.0,4.7734375,1.0,315.0,2.44125,34.17,-118.27,2.169
1865,2.0962,40.0,4.396761133603239,1.0,2220.0,3.2284644194756558,38.58,-121.82,0.944
1866,3.1167,21.0,5.469613259668508,1.0545112781954886,1208.0,2.4285714285714284,34.17,-118.15,1.632
1867,2.0036,33.0,3.8357963875205257,1.0146443514644352,2622.0,4.728033472803348,33.98,-118.19,1.699
1868,4.775,4.0,5.405405405405405,1.0578703703703705,6578.0,3.276086956521739,34.44,-119.22,2.03
1869,3.0192,43.0,5.81890243902439,1.0324074074074074,1441.0,3.439814814814815,34.0,-118.25,0.926
1870,4.1417,52.0,5.674418604651163,1.0534883720930233,930.0,2.4302325581395348,36.97,-122.04,3.668
1871,2.7112,15.0,4.976127320954907,1.0405797101449274,1348.0,2.61231884057971,37.3,-120.48,0.74
1872,6.471,25.0,5.5,1.0327272727272727,1848.0,2.496590909090909,37.34,-122.06,3.762
1873,2.1944,25.0,5.326470588235294,1.0588235294117647,863.0,2.730392156862745,34.0,-117.42,1.376
1874,4.319,39.0,4.601410934744268,1.061576354679803,1631.0,3.426156010230107,33.93,-118.08,1.702
1875,3.369,20.0,5.739957716701903,1.0786749482401656,1876.0,3.5349500713266764,34.04,-117.71,1.459
1876,1.78,35.0,2.9222222222222225,1.0705128205128205,1699.0,3.0340264650283557,34.05,-118.24,1.625
1877,4.2083,17.0,6.68,1.1772727272727272,3149.0,2.840909090909091,37.32,-120.6,1.555
1878,5.0201,27.0,5.664429530201343,0.9883720930232558,1115.0,3.1116279069767443,34.17,-118.55,2.799
1879,2.7222,36.0,4.494915254237288,1.0253164556962024,1372.0,4.120253164556962,33.89,-118.18,1.153
1880,3.3856,17.0,4.0117096018735365,1.109014675052411,1159.0,1.8766917293233083,36.6,-121.9,2.123
1881,3.875,27.0,4.306590257879656,1.0058631921824104,2237.0,2.9396914446002804,37.6,-122.08,3.149
1882,5.0254,28.0,7.935611038107753,1.08437788018433,927.0,2.9905956112852663,34.96,-120.4,3.369
1883,4.0221,20.0,6.294871794871795,1.1172161172161172,1310.0,3.117216117216117,36.38,-119.74,1.0
1884,6.8039,26.0,7.9152892561983474,1.0093167701863357,1217.0,2.848101265822785,37.85,-122.02,3.555
1885,2.3496,18.0,3.084647302904564,1.0873563218390805,1181.0,2.066326530612245,33.93,-118.35,2.051
1886,8.3209,20.0,7.636363636363637,1.069377990430622,974.0,2.667381974248927,37.46,-122.22,3.578
1887,3.7361,15.0,5.766690091356289,1.0378411398963732,2075.0,3.042692939244664,38.45,-121.81,1.154
1888,2.6136,37.0,3.768067226890756,1.0292397660818713,1177.0,2.348101265822785,33.99,-118.35,1.957
1889,2.5664,21.0,4.535612535612535,1.051282051282051,1143.0,2.421652421652422,32.75,-117.07,0.67
1890,2.3289,22.0,3.208823529411765,1.0235294117647058,6810.0,2.8176470588235296,34.05,-118.45,3.0
1891,2.3882,17.0,3.484257871064468,1.053639846743295,2410.0,1.8380187416331997,37.4,-122.11,2.707
1892,4.0614,26.0,6.013371537726838,1.0091074681238617,1398.0,3.7302904564315353,33.93,-117.43,1.121
1893,2.4659,50.0,5.642297650130549,1.1239669421487604,1026.0,2.551635111876076,33.97,-118.3,1.818
1894,6.1946,52.0,6.778058007566204,1.0767889724310695,817.0,2.4349376114082,34.16,-118.34,3.655
